cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,amendment,gtrends_name,pct_final_revision_down,pct_final_revision_up,pct_first_price_change_up,pct_first_price_change_down,media_1st_pricing,media_listing,lockup_expiration,lockup_period,underwriter_syndicate_size,num_S1A,original_prange,prange_change_pct,original_price_is_range,original_prange_size,num_priced_S1A,num_SEC_amendments,num_roadshow_S1A,underwriter_first_lead,underwriter_groups,stddev_prices_10day,stddev_prices_5day
1382696,21.0,21.0,21.0,114.0,1.0,1.0,12.5,12.5,12.5,21.0,-2.0,2.0,100.0,1,1,0,within,"FUQI INTERNATIONAL, INC.",2007,2007-10-02,2007-10-23,2007-07-02,2007-10-24,2007-10-23,2007/10/23,9.0,10.0,10.470000267028807,11.75,9.81999969482422,8587789.0,11.11111068725586,16.33333396911621,3911,Hshld,-0.17000000178813934,0,0,NASDAQ,Up,0,4.000999927520752,4.0,4.0,1,4.0,0+,2.824892044067384,7033816.0,19869772.0,56270528.0,158958176.0,0.6062305514098874,47.13799349265226,2.930592698710283,0.1697144788576336,54240965.0,0.0,12.5,9.666666984558104,3.056666612625122,32.233333587646484,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,1.0,FUQI International,0.0,12.5,12.5,0.0,0,0,2008-04-21,180,11,6,"[7.0, 9.0]",-100.0,True,2.0,4,2,2,Merriman Curhan Ford and Co,Merriman Curhan Ford and Co,1.2026009313151227,1.0671344807473895
1382911,,17.0,17.0,128.0,,0.0,,0.0,0.0,17.0,,0.0,100.0,0,0,0,within,"OREXIGEN THERAPEUTICS, INC.",2007,2007-04-09,2007-04-26,2006-12-19,2007-04-26,2007-04-26,2007/04/26,12.0,12.5,13.0,13.329999923706055,12.5,3084107.0,4.166666507720946,8.333333015441895,2836,Drugs,0.10999999940395357,0,0,NASDAQ Global Market,None,1,9.00100040435791,4.5,4.5,2,9.0,0+,3.6943242549896236,7000000.0,25860270.0,84000000.0,310323240.0,0.1836450675990514,-11.282958460298016,3516.849012341481,-1.06355084459675,88239.0,0.0,0.0,11.333333015441895,1.3700000047683716,11.899999618530273,57.66666793823242,-0.4969858577293775,0.0,0.0,-0.16566195257645916,-0.26987076200716165,0.0,0.0,-0.08995692066905388,3.3016315319832255,0.0,0.0,1.1005438439944084,-0.4969858577293775,-0.26987076200716165,Company,0.0,Orexigen Therapeutics,0.0,0.0,0.0,0.0,0,5,2007-10-23,180,4,7,"[11.0, 13.0]",-100.0,True,2.0,3,4,2,J.P. Morgan Securities Inc,Multiple Lead Underwriters,0.7665696315404101,0.4433689208774111
1383571,,14.0,14.0,370.0,,-1.0,,-12.5,-12.5,14.0,,0.0,100.0,1,0,1,within,GLOBE SPECIALTY METALS INC,2009,2009-07-16,2009-07-30,2008-07-25,2009-07-30,2009-07-30,2009/07/30,7.0,7.0,7.090000152587893,7.679999828338622,6.809999942779541,4187029.0,0.0,1.2857142686843872,3330,Steel,-0.9700000286102296,0,0,NASDAQ,None,1,9.00100040435791,8.0,8.0,3,24.0,7+,5.181732654571533,14000000.0,72544256.0,112000000.0,580354048.0,0.3413493767342401,-13.305074577592334,1.6840893996111546,-0.6012743448633617,344610000.0,0.0,0.0,1.6666666269302368,5.396666526794434,16.933332443237305,66.66666412353516,0.06475651672599501,0.0,0.0,0.02158550557533167,0.2044852875999487,0.0,0.0,0.06816176253331623,0.2776091231593586,0.0,0.0,0.09253637438645286,0.06475651672599501,0.2044852875999487,Search term,0.0,Globe Specialty Metals,12.5,0.0,0.0,-12.5,0,0,2010-01-26,180,4,7,"[7.0, 9.0]",-100.0,True,2.0,4,3,4,Credit Suisse Securities (USA) LLC,Multiple Lead Underwriters,0.478564520206001,0.6368170851979394
1383650,,19.0,19.0,76.0,,1.0,,5.0,5.0,19.0,,0.0,100.0,0,0,0,within,"CHENIERE ENERGY PARTNERS, L.P.",2007,2007-03-02,2007-03-21,2006-12-21,2007-03-07,2007-03-21,2007/03/21,21.0,22.0,21.709999084472656,22.54999923706055,21.5,6583200.0,4.761904716491699,3.3809523582458496,5171,Whlsl,-0.07000000029802322,0,0,American Stock Exchange,None,1,9.00100040435791,3.0,3.0,3,9.0,0+,1.956767201423645,13500000.0,26416356.0,270000000.0,528327120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333015441895,2.263333320617676,13.033333778381348,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,0.0,Cheniere Energy Inc,0.0,5.0,5.0,0.0,5,17,2007-09-17,180,9,7,"[19.0, 21.0]",-100.0,True,2.0,2,5,2,Citigroup Global Markets Inc,Multiple Lead Underwriters,0.26488488065572935,0.2394660727535328
1383701,,17.0,17.0,41.0,,0.0,,0.0,0.0,17.0,,0.0,100.0,0,0,0,within,CONATUS PHARMACEUTICALS INC,2013,2013-07-08,2013-07-25,2013-06-14,2013-07-25,2013-07-25,2013/07/25,11.0,11.0,9.5,11.239999771118164,9.079999923706056,3417697.0,0.0,-13.636363983154295,2836,Drugs,0.5899999737739563,1,0,NASDAQ Global Market,None,1,7.500999927520753,7.300000190734862,7.300000190734862,2,14.5,7+,2.595914125442505,6000000.0,15575485.0,66000000.0,171330335.0,0.33183594420150897,-74.59578680267137,0.0,-0.1474614113139976,0.0,0.0,0.0,16.66666603088379,2.6533334255218506,18.53333282470703,35.66666793823242,-1.3681827355680625,0.0,0.0,-0.4560609118560208,-0.4411004988079291,0.0,0.0,-0.14703349960264306,46.84410831267064,0.0,0.0,15.614702770890208,-1.3681827355680625,-0.4411004988079291,Search term,0.0,Conatus Pharmaceuticals,0.0,0.0,0.0,0.0,0,0,2014-01-21,180,4,6,"[10.0, 12.0]",-100.0,True,2.0,3,3,2,Piper Jaffray and Co.,Multiple Lead Underwriters,0.24191734125523098,0.1885311645325515
1383729,15.0,17.0,17.0,92.0,3.0,5.0,21.428571428571427,35.714285714285715,21.428571428571427,15.0,0.0,0.0,88.23529411764706,2,2,0,above,"FUSION-IO, INC.",2011,2011-05-23,2011-06-09,2011-03-09,2011-06-09,2011-06-09,2011/06/09,19.0,25.0,22.5,33.0,22.40999984741211,13870520.0,31.578947067260746,18.421052932739254,3572,Hardw,-0.25,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.899999618530273,8.899999618530273,4,35.5,8.5+,6.325941562652588,12300000.0,77809088.0,172200000.0,1089327232.0,0.5113469044335897,-901.0150802315964,8.678860948890573,-0.015538030724637204,125515000.0,0.0,21.428571428571427,8.666666984558105,-1.3533333539962769,14.199999809265135,53.66666793823242,4.273833714857379,0.22955202611745346,0.4665248523141711,1.6566368644296678,8.113015881438649,2.426902720925036,13.141647098381071,7.8938552335815855,4.19757969700838,4.977950146954674,48.91913751967982,19.36488912121429,0.34803843921581223,7.784274909653053,Company,1.0,Fusion-io,0.0,35.714285714285715,21.428571428571427,0.0,0,58,2011-12-06,180,4,6,"[13.0, 15.0]",0.0,True,2.0,3,3,1,Credit Suisse Securities (USA) LLC,Multiple Lead Underwriters,1.617385544636776,0.6390117369814107
1383803,,22.0,22.0,86.0,,-0.5,,-4.3478260869565215,-4.3478260869565215,22.0,,0.0,100.0,1,0,1,within,JMP GROUP INC.,2007,2007-04-19,2007-05-11,2007-02-14,2007-05-11,2007-05-11,2007/05/11,11.0,11.5,12.300000190734865,12.989999771118164,11.100000381469727,5174700.0,4.545454502105713,11.818181991577148,6211,Fin,0.10999999940395357,0,0,New York Stock Exchange,None,0,7.000999927520753,4.699999809265137,4.699999809265137,3,14.0,0+,2.6002981662750244,7999098.0,20800040.0,91989627.0,239200460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333015441895,0.06333333253860474,11.899999618530273,57.66666793823242,9.34317017478826,0.0,0.0,3.114390058262753,9.34317017478826,0.0,0.0,3.114390058262753,9.34317017478826,0.0,0.0,3.114390058262753,9.34317017478826,9.34317017478826,Search term,0.0,JMP Group,4.3478260869565215,0.0,0.0,-4.3478260869565215,0,11,2007-11-07,180,6,5,"[10.5, 12.5]",-100.0,True,2.0,3,2,2,JMP Securities LLC,Multiple Lead Underwriters,0.30292573347274426,0.21218859535799803
1383871,,14.0,14.0,36.0,,-1.5,,-14.285714285714285,-14.285714285714285,14.0,,0.0,100.0,1,0,1,under,"LIFELOCK, INC.",2012,2012-09-19,2012-10-03,2012-08-28,2012-10-03,2012-10-03,2012/10/03,9.0,8.380000114440918,8.359999656677246,9.039999961853027,8.359999656677246,15004040.0,-6.888888835906982,-7.111111164093018,7370,Softw,-0.029999999329447743,0,0,New York Stock Exchange,None,1,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,5.497347831726074,15700000.0,86308360.0,164850000.0,906237780.0,0.7840055612361245,78.42819385547381,7.2213058687597105,0.13388042595178498,125495000.0,0.0,0.0,5.666666507720947,1.7699999809265137,20.13333320617676,41.0,0.6238203888374699,-0.16460538677534414,0.4000912168225138,0.2864354062948799,2.8497475797197307,-0.17219633778829874,2.149155616033651,1.608902285988361,6.382434807447666,3.5856807531888912,5.948189151262289,5.305434903966281,0.11774291502358482,0.9884796391226762,Company,0.0,LifeLock,14.285714285714285,0.0,0.0,-14.285714285714285,0,23,2013-04-01,180,6,5,"[9.5, 11.5]",-100.0,True,2.0,3,2,2,BofA Merrill Lynch,Multiple Lead Underwriters,0.39860381332847256,0.44598654688230194
1384072,23.0,36.0,36.0,182.0,-3.0,-4.0,-13.043478260869565,-17.391304347826082,-13.043478260869565,23.0,0.0,0.0,63.88888888888889,2,0,2,under,"VANGUARD NATURAL RESOURCES, LLC",2007,2007-09-18,2007-10-24,2007-04-25,2007-10-24,2007-10-24,2007/10/24,19.0,19.0,18.940000534057614,19.399999618530273,18.5,3198700.0,0.0,-0.31578946113586426,1311,Oil,-0.059999998658895486,0,0,New York Stock Exchange,Down,1,0.0,0.0,0.0,1,0.0,0+,2.055238008499145,5250000.0,10790000.0,120750000.0,248170000.0,1.0505200705668838,404.08234376551917,14.260593922678124,0.056919091751621874,17402501.0,13.043478260869565,0.0,9.666666984558104,2.4300000667572017,27.63333320617676,34.33333206176758,-0.19101417531536274,0.0,0.0,-0.06367139177178757,1.4805828368721066,0.0,0.0,0.4935276122907022,50.1623626547189,0.0,0.0,16.720787551572975,-0.19101417531536274,1.4805828368721066,Search term,-1.0,Vanguard Natural Resources,17.391304347826082,0.0,0.0,-13.043478260869565,0,0,2008-04-21,180,6,8,"[22.0, 24.0]",0.0,True,2.0,3,5,1,Citigroup Global Markets Inc,Citigroup Global Markets Inc,0.2743428511917157,0.06099180272790679
1384101,13.0,13.0,13.0,40.0,-1.0,-1.0,-7.142857142857142,-7.142857142857142,-7.142857142857142,13.0,-2.0,2.0,100.0,1,0,1,within,"VERACYTE, INC.",2013,2013-10-17,2013-10-30,2013-09-20,2013-10-30,2013-10-30,2013/10/30,13.0,13.0,13.25,14.11520004272461,12.649999618530273,4594437.0,0.0,1.923076868057251,2835,Drugs,-0.10999999940395357,1,0,NASDAQ Global Market,Down,1,9.00100040435791,7.5,7.5,2,15.0,7+,4.197978019714356,5000000.0,20989890.0,70000000.0,293858460.0,0.6967119555211899,-21.954311542771762,31.089553533643674,-0.6376879535814624,9452000.0,7.142857142857142,0.0,16.0,1.2333333492279053,25.29999923706055,52.0,1.0558273902437465,0.0,0.0,0.3519424634145821,8.976753155406461,0.0,0.0,2.9922510518021537,51.714575814478856,0.0,0.0,17.23819193815962,1.0558273902437465,8.976753155406461,Search term,-1.0,Veracyte,7.142857142857142,0.0,0.0,-7.142857142857142,0,0,2014-04-28,180,4,7,"[13.0, 15.0]",-100.0,True,2.0,4,3,4,Leerink Swann LLC,Multiple Lead Underwriters,0.6181270096023956,0.35571899021559117
1384905,,14.0,14.0,32.0,,1.0,,8.333333333333332,8.333333333333332,14.0,-2.0,2.0,100.0,1,1,0,within,RINGCENTRAL INC,2013,2013-09-13,2013-09-27,2013-08-26,2013-09-27,2013-09-27,2013/09/27,13.0,17.25,18.200000762939453,19.399999618530273,17.100000381469727,8127569.0,32.692306518554695,40.0,7372,Softw,0.15000000596046448,1,0,New York Stock Exchange,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,1.0,7500000.0,7500000.0,90000000.0,90000000.0,1.4273195876288658,-3.7686864034169423,1.2290212893798904,-3.184133333333333,73229000.0,0.0,0.0,15.0,3.4500000476837163,23.36666679382324,44.33333206176758,0.755884491392381,1.8549524253102645,-0.056921274588295614,0.8513052140381163,1.0276099081094658,1.3633252322702003,0.25306715329973384,0.8813340978931334,1.3009097290686615,2.428449943547696,2.555737800930081,2.0950324911821463,0.8990155753609841,0.8081961927849672,Company,0.0,RingCentral,0.0,8.333333333333332,8.333333333333332,0.0,0,8,2014-03-26,180,5,3,"[11.0, 13.0]",-100.0,True,2.0,2,1,1,BofA Merrill Lynch,Multiple Lead Underwriters,0.594925205382996,0.5510136114471219
1385145,,20.0,20.0,20.0,,3.0,,17.647058823529417,17.647058823529417,20.0,,0.0,100.0,1,1,0,above,CELLCOM ISRAEL LTD.,2007,2007-01-17,2007-02-06,2007-01-17,2007-02-06,2007-02-06,2007/02/06,20.0,20.299999237060547,19.540000915527344,20.649999618530273,18.18000030517578,15779900.0,1.5,-2.299999952316284,4812,Telcm,0.14000000059604645,0,1,New York Stock Exchange,None,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,4.875,20000000.0,97500000.0,340000000.0,1657500000.0,0.9631217838765008,18.214285714285715,1.7017453798767967,0.9333333333333332,974000000.0,0.0,0.0,18.33333396911621,2.6700000762939453,14.233333587646484,42.0,-1.0694334074157372,-0.8365019920149497,0.0,-0.6353117998102289,-9.641435352496329,-1.8580893947383348,0.0,-3.833174915744887,4.393546637600113,-0.4761673467759862,0.0,1.3057930969413756,-0.8365019920149497,-1.8580893947383348,Company,0.0,Cellcom Israel,0.0,17.647058823529417,17.647058823529417,0.0,8,16,2007-08-06,180,6,3,"[16.0, 18.0]",-100.0,True,2.0,3,0,2,"Goldman, Sachs and Co","Goldman, Sachs and Co",0.3960757503306657,0.4332943572215081
1385228,,15.0,15.0,39.0,,0.0,,0.0,0.0,15.0,,0.0,100.0,0,0,0,within,"BIND THERAPEUTICS, INC",2013,2013-09-05,2013-09-20,2013-08-12,2013-09-20,2013-09-20,2013/09/20,15.0,15.0,14.09000015258789,15.0,13.989999771118164,2731254.0,0.0,-6.066666603088379,2836,Drugs,0.15000000596046448,1,0,NASDAQ Global Market,None,1,8.50100040435791,7.5,7.5,2,15.0,7+,3.356877088546753,4700000.0,15777322.0,70500000.0,236659830.0,0.7139624565764732,-19.385634829619924,55.488822977725675,-0.7737688309841175,4265000.0,0.0,0.0,15.0,2.9666666984558105,23.36666679382324,44.33333206176758,0.2578092022738209,-0.1110371136467817,0.0,0.048924029542346405,8.160983871015954,2.394886515888063,0.0,3.518623462301339,51.988264824518616,49.789259717559204,0.0,33.92584151402593,-0.1110371136467817,2.394886515888063,Search term,0.0,Bind Therapeutics,0.0,0.0,0.0,0.0,0,8,2014-03-19,180,4,6,"[14.0, 16.0]",-100.0,True,2.0,3,3,2,"Cowen and Company, LLC",Multiple Lead Underwriters,0.2645921389610812,0.21885154785835995
1385280,,15.0,15.0,82.0,,1.0,,5.5555555555555545,5.5555555555555545,15.0,,0.0,100.0,1,1,0,within,"CINEMARK HOLDINGS, INC.",2007,2007-04-09,2007-04-24,2007-02-01,2007-04-24,2007-04-24,2007/04/24,19.0,19.0,18.90999984741211,19.299999237060547,17.739999771118164,18903250.0,0.0,-0.4736842215061188,7830,Fun,0.10999999940395357,0,0,New York Stock Exchange,None,0,8.00100040435791,8.0,8.0,1,8.0,7+,3.801768302917482,28000000.0,106449512.0,504000000.0,1916091216.0,0.7774265335091447,2278.348651605232,1.569802256933919,0.007900458951845641,1220594000.0,0.0,0.0,11.333333015441895,-1.4566667079925537,11.899999618530273,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Cinemark Holdings,0.0,5.5555555555555545,5.5555555555555545,0.0,0,11,2007-10-22,180,9,7,"[17.0, 19.0]",-100.0,True,2.0,3,4,2,Lehman Brothers Inc,Lehman Brothers Inc,0.37301474501686915,0.2247665455533816
1385292,,15.0,15.0,180.0,,-2.0,,-14.285714285714285,-14.285714285714285,15.0,,0.0,100.0,1,0,1,under,MONOTYPE IMAGING HOLDINGS INC.,2007,2007-07-10,2007-07-25,2007-01-26,2007-07-25,2007-07-25,2007/07/25,12.0,12.0,12.050000190734865,13.260000228881836,12.0,3118522.0,0.0,0.4166666567325592,7372,Softw,0.25999999046325684,0,0,NASDAQ,None,1,8.00100040435791,8.0,8.0,1,8.0,7+,3.0509040355682373,11000000.0,33559944.0,154000000.0,469839216.0,0.8917080969797849,297.36659240506333,18.27457082847141,0.04707993553266954,25710000.0,0.0,0.0,18.33333396911621,0.0833333358168602,11.56666660308838,40.33333206176758,0.4819719837900248,0.0,0.0,0.16065732793000825,-1.682577123928945,0.0,0.0,-0.5608590413096484,0.7027918374425861,0.0,0.0,0.2342639458141953,0.4819719837900248,-1.682577123928945,Corporation,0.0,Monotype Imaging,14.285714285714285,0.0,0.0,-14.285714285714285,0,0,2008-01-21,180,5,9,"[13.0, 15.0]",-100.0,True,2.0,3,6,2,Banc of America Securities LLC,Banc of America Securities LLC,0.03954743986657034,0.037094473981982616
1385424,18.0,18.0,18.0,53.0,1.0,1.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,18.0,-2.0,2.0,100.0,1,1,0,within,"LDK SOLAR CO., LTD.",2007,2007-05-14,2007-06-01,2007-05-11,2007-07-03,2007-06-01,2007/06/01,27.0,28.0,27.20000076293945,30.13999938964844,26.75,16145600.0,3.70370364189148,0.7407407164573669,3674,Chips,0.119999997317791,0,1,New York Stock Exchange,Up,1,0.0,0.0,0.0,2,0.0,0+,1.0,17384000.0,17384000.0,451984000.0,451984000.0,0.4729846695518228,18.422760251080135,6.157820163487737,1.4112977450529225,73400000.0,0.0,3.8461538461538463,15.333333015441895,2.506666660308838,7.9000000953674325,46.0,7.651487042337531,7.53774942948454,0.0,5.06307882394069,28.23856296374236,28.227779256037298,0.0,18.822114073259886,36.03632870600558,36.115828692689966,0.0,24.05071913289852,7.53774942948454,28.227779256037298,Company,1.0,LDK Solar,0.0,3.8461538461538463,3.8461538461538463,0.0,0,20,2007-11-28,180,5,7,"[25.0, 27.0]",-100.0,True,2.0,6,1,4,Morgan Stanley and Co. International plc,Multiple Lead Underwriters,1.1597693736256363,1.1274040979169802
1385544,,14.0,14.0,39.0,,-1.0,,-5.263157894736842,-5.263157894736842,14.0,-2.0,2.0,100.0,1,0,1,within,HORSEHEAD HOLDING CORP,2007,2007-07-27,2007-08-10,2007-07-02,2007-08-10,2007-08-10,2007/08/10,18.0,18.0,18.600000381469727,18.799999237060547,17.5,2015263.0,0.0,3.3333332538604736,3341,Steel,0.25999999046325684,0,0,NASDAQ,None,0,0.0,0.0,0.0,1,0.0,0+,6.994795799255371,4867000.0,34043672.0,92473000.0,646829768.0,0.6601654481475275,24.043034903170646,4.375734112648996,0.7902496534451395,147822000.0,0.0,0.0,18.33333396911621,1.4833333492279053,11.56666660308838,40.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,0.0,Horsehead Corporation,5.263157894736842,0.0,0.0,-5.263157894736842,0,0,2008-02-06,180,4,4,"[18.0, 20.0]",-100.0,True,2.0,2,2,2,"Friedman, Billings, Ramsey and Co., Inc","Friedman, Billings, Ramsey and Co., Inc",0.2841918366174512,0.27403649392006185
1385613,,15.0,15.0,128.0,,2.0,,11.764705882352938,11.764705882352938,15.0,,0.0,100.0,1,1,0,above,"GREENLIGHT CAPITAL RE, LTD.",2007,2007-05-09,2007-05-24,2007-01-16,2007-05-24,2007-05-24,2007/05/24,19.0,23.0,24.03000068664551,25.042499542236328,21.959999084472656,7092345.0,21.052631378173828,26.47368431091309,6331,Insur,0.119999997317791,0,0,NASDAQ,None,0,8.00100040435791,8.0,8.0,2,16.0,7+,2.7600998878479004,10250000.0,28291024.0,174250000.0,480947408.0,0.4681685022632223,-36.601781430745824,73.53935902140671,-0.4644582677530513,6540000.0,0.0,0.0,15.333333015441895,2.6533334255218506,7.9000000953674325,46.0,0.07228741476067904,-3.552713678800501e-15,4.2743586448068535e-15,0.024095804920226588,-0.04728050018938165,-1.9817480989559044e-14,1.2823075934420558e-14,-0.015760166729796216,-2.9465460329100286,-2.0539125955565396e-15,-36.42372604909574,-13.123424027335258,3.608224830031759e-16,-3.497202527569243e-15,Organization leader,0.0,David Einhorn,0.0,11.764705882352938,11.764705882352938,0.0,0,0,2007-11-20,180,5,9,"[16.0, 18.0]",-100.0,True,2.0,4,5,3,Lehman Brothers Inc,Multiple Lead Underwriters,0.3263372488699385,0.38602590586643326
1385830,,15.0,15.0,84.0,,-3.0,,-21.428571428571427,-21.428571428571427,15.0,,0.0,100.0,1,0,1,under,NEUROGESX INC,2007,2007-04-17,2007-05-02,2007-02-07,2007-05-02,2007-05-02,2007/05/02,11.0,10.989999771118164,10.25,10.989999771118164,10.140000343322754,1440379.0,-0.09090909361839294,-6.8181819915771475,2836,Drugs,0.10999999940395357,0,0,NASDAQ Global Market,None,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,3.121974468231201,4000000.0,12487898.0,56000000.0,174830572.0,1.3982993656363882,-5.799654071985404,0.0,-2.41393707732078,0.0,0.0,0.0,11.333333015441895,1.3700000047683716,11.899999618530273,57.66666793823242,0.04829444269367157,0.0,0.0,0.01609814756455719,0.2147497670394388,0.0,0.0,0.07158325567981294,0.9906780853104136,0.0,0.0,0.3302260284368045,0.04829444269367157,0.2147497670394388,Search term,0.0,Neurogesx,21.428571428571427,0.0,0.0,-21.428571428571427,0,11,2007-10-29,180,4,6,"[13.0, 15.0]",-100.0,True,2.0,3,3,2,Morgan Stanley and Co. Incorporated,Morgan Stanley and Co. Incorporated,0.8424540877697728,0.22195495038408122
1386198,,14.0,14.0,77.0,,-2.0,,-16.666666666666664,-16.666666666666664,14.0,,0.0,100.0,1,0,1,under,MEMSIC INC,2007,2007-11-30,2007-12-14,2007-09-28,2007-12-14,2007-12-14,2007/12/14,10.0,10.0,10.25,11.0,10.0,2593304.0,0.0,2.5,3674,Chips,-0.1899999976158142,0,0,NASDAQ,None,1,0.0,0.0,0.0,1,0.0,0+,3.769285678863525,6000000.0,22615714.0,72000000.0,271388568.0,0.14214725891340846,57.70442142076652,14.459720628987045,0.2079563351393637,18768590.0,0.0,0.0,12.666666984558105,-0.5066666603088379,31.29999923706055,48.66666793823242,0.011083476749120271,0.0,0.0,0.0036944922497067563,0.6070464245342779,0.0,0.0,0.20234880817809264,1.4813153840973237,0.0,0.0,0.4937717946991079,0.011083476749120271,0.6070464245342779,Search term,0.0,MEMSIC,16.666666666666664,0.0,0.0,-16.666666666666664,0,0,2008-06-11,180,4,8,"[11.0, 13.0]",-100.0,True,2.0,4,4,3,Citigroup Global Markets Inc,Citigroup Global Markets Inc,0.17186040847152687,0.1908507270093572
1386278,12.0,13.0,13.0,146.0,2.5,2.5,7.4626865671641776,7.4626865671641776,7.4626865671641776,12.0,-3.0,3.0,92.30769230769232,1,1,0,above,GREEN DOT CORP,2010,2010-07-09,2010-07-22,2010-02-26,2010-07-22,2010-07-22,2010/07/22,36.0,43.150001525878906,43.9900016784668,44.93000030517578,41.13000106811523,4940304.0,19.86111068725586,22.19444465637207,7389,BusSv,-0.03999999910593033,0,0,New York Stock Exchange,Up,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,1.4845387935638428,4558050.0,6766602.0,152694675.0,226681167.0,0.5571260729255917,17.688737182988685,2.4421849729042537,1.8938604634940843,92819000.0,0.0,7.4626865671641776,7.666666507720947,-2.306666612625122,9.166666984558104,26.33333396911621,0.6010048313744166,1.4378004185232225,0.6877239964591286,0.9088430821189226,2.2682003169185414,2.061244268675222,3.4522677044974968,2.5939040966970865,1.7675583157862091,3.2874985862289616,3.654751166264929,2.9032693560933662,1.0627622074911756,2.75675598658636,Retail banking company,1.0,Green Dot Corp,0.0,7.4626865671641776,7.4626865671641776,0.0,11,33,2011-01-18,180,5,10,"[32.0, 35.0]",-100.0,True,3.0,4,6,2,J.P. Morgan Securities Inc,Multiple Lead Underwriters,0.4571225218691376,0.5310743827374852
1386607,10.0,16.0,16.0,16.0,1.0,0.0,8.333333333333332,0.0,8.333333333333332,10.0,-2.0,2.0,62.5,2,1,1,within,"QIAO XING MOBILE COMMUNICATION CO., LTD.",2007,2007-04-17,2007-05-03,2007-04-17,2007-05-03,2007-05-03,2007/05/03,12.0,12.0,11.3100004196167,12.449999809265135,11.270000457763672,9890700.0,0.0,-5.75,3663,Chips,0.10999999940395357,0,1,New York Stock Exchange,Up,0,8.00100040435791,8.0,8.0,1,8.0,7+,3.9374997615814213,13333334.0,52500000.0,160000008.0,630000000.0,0.5217856081029166,-252.3027633159792,19.204389574759947,-0.04756190476190477,32805000.0,0.0,8.333333333333332,11.333333015441895,1.870000004768372,11.899999618530273,57.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,1.0,Qiao Xing,0.0,0.0,8.333333333333332,0.0,11,6,2007-10-30,180,3,4,"[11.0, 13.0]",-100.0,True,2.0,4,0,1,UBS Investment Bank,UBS Investment Bank,0.29132284496757216,0.36717298375561364
